驻马店,97
周口,139
信阳,109
商丘,132
南阳,225
三门峡,83
漯河,69
许昌,117
濮阳,105
焦作,99
新乡,158
鹤壁,54
安阳,141
平顶山,148
洛阳,200
开封,130
郑州,237
