阿坝州,5
遂宁,12
资阳,5
巴中,14
泸州,7
凉山,33
眉山,23
雅安,10
广安,10
宜宾,20
南充,9
乐山,41
内江,10
广元,3
攀枝花,25
自贡,8
德阳,35
绵阳,28
成都,106
